Tracheal,Mic,nasal,resp
1.5427506930139094e-05,0.00017231377635360326,0.0,0.0
1.453739731949846e-05,-0.0003361568881768,0.0,0.0
1.681798530047511e-05,0.0004510363419038174,0.0,0.0
1.535693395386648e-05,-0.00032595496045370153,0.0,0.0
1.372866915897285e-05,-5.429795783423821e-05,0.0,0.0
1.7710002288852618e-05,0.0004970499224333036,0.0,0.0
1.3470537371888154e-05,-0.0003535884133160408,0.0,0.0
1.672515958393681e-05,0.0001328507667658513,0.0,0.0
1.4981180539660358e-05,0.0001386962437374432,0.0,0.0
1.4031306426591366e-05,0.00023249535871417153,0.0,0.0
1.4822868187482609e-05,-0.00029658325068029803,0.0,0.0
1.5950128430100533e-05,-0.00022068678314386589,0.0,0.0
1.4784720632739975e-05,0.00014137038732483983,0.0,0.0
1.4593982859031162e-05,-6.317552961521649e-05,0.0,0.0
1.5083543144883839e-05,4.173215330230627e-05,0.0,1.0
1.2405584802014235e-05,-2.5472393886217133e-05,0.0,1.0
1.9106202792400605e-05,-3.4114722412959374e-05,0.0,1.0
1.533213804328453e-05,0.00039461801581851935,0.0,1.0
1.2853182777650781e-05,-8.924811169603904e-05,0.0,1.0
1.5582640319421852e-05,-0.00040702995854632217,0.0,1.0
1.4862923119961284e-05,0.0003193910378678041,0.0,1.0
1.5348032857760176e-05,0.0003299375651687383,0.0,1.0
1.3913049006891878e-05,-0.000366147859922178,0.0,1.0
1.6123064011597507e-05,7.934754965540142e-05,0.0,1.0
1.42493832811988e-05,-0.00020204470893415638,0.0,1.0
1.3216220340275334e-05,0.00038042776124717225,0.0,1.0
1.5165560387579083e-05,0.00012758767579664873,0.0,0.0
1.50104269982958e-05,-0.00038084929172706644,0.0,0.0
1.4113959461865177e-05,0.00012559573764655085,0.0,0.0
1.3818315912616415e-05,2.0059255868363852e-05,0.0,0.0
1.5895450268304212e-05,0.00017195201037613364,0.0,0.0
1.4443935810381255e-05,-0.00043078253350626873,0.0,0.0
1.5217695379059082e-05,0.00047969151344065547,0.0,0.0
1.4293252969150542e-05,0.00035906322321405804,0.0,0.0
1.577337809313111e-05,-0.0003639759924722148,0.0,0.0
1.5207522697794668e-05,-7.271941201902311e-05,0.0,0.0
1.5491086188041243e-05,0.00011875460949619902,0.0,0.0
1.1554258538693893e-05,-0.0001928899315887157,0.0,0.0
1.7383204903232185e-05,0.0002974886193128344,0.0,1.0
1.5641133236692754e-05,-0.0005216678110933083,0.0,1.0
1.4027491671116494e-05,0.0002543430991073462,0.0,1.0
1.5577553978789565e-05,0.0003759441519798585,0.0,1.0
2.1858548867017838e-05,0.00019838508684926604,0.0,1.0
8.349228147809146e-06,-0.0004941863126573589,0.0,1.0
1.525965768927507e-05,2.1794333816535552e-05,0.0,1.0
1.4851478853538641e-05,-2.8285140255842223e-05,0.0,1.0
1.531687902138805e-05,6.793570865440834e-05,0.0,1.0
1.6611352712290795e-05,0.0002972044200300101,0.0,1.0
1.421505048193087e-05,-5.3676152691945716e-05,0.0,1.0
1.4160372320134059e-05,-0.00024218356603341733,0.0,0.0
1.532768749523148e-05,0.00018193458965946958,0.0,0.0
1.5142671854734022e-05,-6.734696472622743e-05,0.0,0.0
1.5510159965412775e-05,-0.0003621856005696681,0.0,0.0
1.4634037791511303e-05,0.00015934932987462177,0.0,0.0
1.542496375982275e-05,0.0005796444647898074,0.0,0.0
1.0948348210879912e-05,-0.00027204038554461954,0.0,0.0
1.8189389893441238e-05,-0.00016759301645431052,0.0,0.0
1.515348032857741e-05,0.00024205640751761193,0.0,0.0
1.4726863508049244e-05,0.00011533976755423092,0.0,1.0
1.559472037842333e-05,-1.2328653899953056e-05,0.0,1.0
1.5354390783551086e-05,-0.00023924747590345932,0.0,1.0
1.4352381679000848e-05,0.0002030003051804385,0.0,1.0
1.5551486483049442e-05,-4.7542661682052255e-05,0.0,1.0
1.958622618956783e-05,-0.0002094103659622075,0.0,1.0
1.075061671880182e-05,-1.1160067139695521e-05,0.0,1.0
1.4763739477633015e-05,0.0006276436255435996,0.0,1.0
1.4527860430812688e-05,-8.494188855827459e-05,0.0,1.0
2.9290964115867493e-05,0.00010689517051956982,0.0,1.0
1.2493324177920834e-06,-0.0003556229495689286,0.0,1.0
1.552287581699321e-05,-0.0002315969838000034,0.0,0.0
1.7238244195213536e-05,0.0001017357137407496,0.0,0.0
1.3583708450955213e-05,0.0005481587446911309,0.0,0.0
1.5156023498893834e-05,-0.0003943579766536957,0.0,0.0
1.589099972025173e-05,0.00013258564126039426,0.0,0.0
1.4900434882124923e-05,6.699028508939177e-05,0.0,0.0
1.705004959182095e-05,0.00011231403067063283,0.0,0.0
1.4141934335342103e-05,0.00010343518730449436,0.0,0.0
1.611479870806965e-05,-6.578291498181633e-05,0.0,0.0
1.5032043945982952e-05,-0.0008005944660613884,0.0,0.0
1.4065003433279204e-05,0.0007256186261793952,0.0,0.0
1.6854225477479706e-05,0.0002711356527046618,0.0,0.0
1.6140866203810015e-05,-0.0004118791485465759,0.0,0.0
1.6001627629001727e-05,0.0002668930088247991,0.0,0.0
1.4334579486787842e-05,3.4831896442103185e-05,0.0,0.0
1.652933546959578e-05,-0.00028003293405559084,0.0,0.0
1.635194934004689e-05,-2.69232725515615e-05,0.0,0.0
1.5580732941684724e-05,0.00026084280664276355,0.0,0.0
1.4290709798834973e-05,0.00030803196765087225,0.0,0.0
1.6016250858319662e-05,-0.0004782546222120484,0.0,0.0
1.4511329823758176e-05,-0.00015535655247831803,0.0,0.0
1.6023880369268255e-05,0.00024736400396734547,0.0,0.0
1.5419877419190566e-05,-0.00022200923170824548,0.0,0.0
1.5164288802421018e-05,0.000439897891711808,0.0,0.0
1.4872460008646442e-05,-0.00031822880903333955,0.0,0.0
1.544785229266759e-05,0.0002890338495969073,0.0,0.0
1.4986902672871797e-05,-0.00013639340301620136,0.0,1.0
1.4733221433839024e-05,0.00046861092037333744,0.0,1.0
1.4946847740392721e-05,-0.0004067540245670238,0.0,1.0
1.4510694031178893e-05,-0.0004523943948526248,0.0,1.0
1.519035629816098e-05,0.0007184278121105763,0.0,1.0
1.3762366165663013e-05,-0.00014406360468960768,0.0,1.0
1.3768724091452168e-05,-0.00030896149640141326,0.0,1.0
1.0216550952417135e-05,-8.225884387477915e-06,0.0,1.0
1.9325551232166346e-05,0.00019457160296024962,0.0,1.0
1.3487703771521447e-05,4.0111518018361966e-05,0.0,1.0
6.121410950891287e-06,-0.00023891368479947084,0.0,1.0
2.2507693090206985e-05,0.0006561322194247346,0.0,1.0
1.6355764095521083e-05,-5.194425370666873e-05,0.0,0.0
1.4198519874875428e-05,8.344459703466449e-05,0.0,0.0
1.589735764604124e-05,-0.0002991709264769442,0.0,0.0
1.2413850105541799e-05,-0.0005323961750718415,0.0,0.0
1.5771470715393908e-05,0.000628590956486355,0.0,0.0
1.498563108771364e-05,9.591439688715966e-05,0.0,0.0
1.4377813382162384e-05,0.0002625982299534585,0.0,0.0
1.509435161872659e-05,-0.0004115389995167962,0.0,0.0
1.73355204598045e-05,-0.00018197782355484327,0.0,0.0
1.320668345159053e-05,9.627679865720738e-05,0.0,0.0
1.533976755423262e-05,6.697121131202248e-05,0.0,0.0
1.568945347269882e-05,-5.184061951628836e-05,0.0,0.0
1.5509524172834058e-05,-0.00013568449429058327,0.0,0.0
1.3572264184532614e-05,0.0005368632537321027,0.0,0.0
1.737239642938847e-05,6.428625925078246e-05,0.0,0.0
1.4656926324355739e-05,-7.995918211642375e-05,0.0,0.0
1.5012970168612133e-05,-0.00037941430787619704,0.0,0.0
1.4630223036036667e-05,0.00034693420818391983,0.0,0.0
1.5403982604714688e-05,-1.928486050710901e-05,0.0,0.0
1.7444240990818383e-05,-1.2370616210167424e-05,0.0,0.0
1.540143943439835e-05,2.4645227740902117e-05,0.0,0.0
1.803044174868323e-05,0.00026670417842882926,0.0,0.0
1.3780168357874908e-05,-0.00033376376490933585,0.0,1.0
1.6378652628366064e-05,-9.649423971922974e-06,0.0,1.0
1.537219297576322e-05,0.0002557323058925261,0.0,1.0
1.4602248162559353e-05,6.619490857302673e-05,0.0,1.0
1.6798275730525276e-05,-0.00039803667251595714,0.0,1.0
1.5400803641819116e-05,0.0002870482693725995,0.0,1.0
1.459589023676912e-05,-0.0001249300628163061,0.0,1.0
1.7066580198875722e-05,9.775946695149823e-06,0.0,1.0
1.5235497571272662e-05,-0.00020919928282596949,0.0,1.0
1.6222883446504498e-05,0.00048694082042674433,0.0,1.0
2.040194806846251e-05,-0.00033941786831464166,0.0,1.0
9.155413138017857e-06,-0.0002549254851097384,0.0,0.0
1.6943872231123025e-05,0.0003223144121461806,0.0,0.0
1.50352229088781e-05,0.00014358485287759265,0.0,0.0
1.4762467892475202e-05,-0.00010166005442384547,0.0,0.0
1.4792350143689054e-05,-8.033302815289327e-05,0.0,0.0
1.5737137916126214e-05,0.0002240984461229375,0.0,0.0
1.6105261819383427e-05,0.00016363457185727628,0.0,0.0
1.3896518399836989e-05,1.6174563210530694e-06,0.0,0.0
1.4810788128480625e-05,-0.0006276709646245005,0.0,0.0
1.535884133160407e-05,0.00023796444647897886,0.0,0.0
1.598827598484231e-05,0.0002848325322346825,0.0,0.0
1.482350398006051e-05,0.0004911135271229113,0.0,0.0
1.435301747157989e-05,-0.0006922077261514186,0.0,0.0
1.4798072276899993e-05,0.0003838515042852427,0.0,0.0
1.4785992217898984e-05,0.00021437463441926596,0.0,0.0
1.6551588209861828e-05,-0.00017897688258182621,0.0,1.0
1.1617837796597282e-05,-0.0004335653976246782,0.0,1.0
1.5143307647312909e-05,0.0004704025838610389,0.0,1.0
1.579626662597538e-05,0.0004373960479133245,0.0,1.0
1.9893314005238773e-05,-0.0005984505734849058,0.0,1.0
1.0802751710281979e-05,-4.509867500826399e-05,0.0,1.0
1.3440019328094231e-05,0.00022251722997889323,0.0,1.0
1.920856539762407e-05,-0.00011989140662750343,0.0,1.0
1.016759492383205e-05,-4.2195646092420536e-05,0.0,1.0
1.3030568907199255e-05,0.0003419356069275948,0.0,1.0
1.820655629307498e-05,-2.864309147783511e-05,0.0,0.0
1.0947712418299682e-05,-0.0001147885353882126,0.0,0.0
1.5025686020192794e-05,-0.00016873998626688261,0.0,0.0
7.272195518932789e-06,-2.8318201469972197e-06,0.0,0.0
2.056216779837661e-05,0.0004936636911573979,0.0,0.0
1.6514712240278662e-05,-0.00027578647542025897,0.0,0.0
1.3855191882199947e-05,-0.0001960472775361763,0.0,0.0
2.4774293634445762e-05,-5.282419063604796e-05,0.0,0.0
5.882352941176153e-06,0.00013035464510058518,0.0,0.0
1.3859006637674138e-05,0.0003266155489433113,0.0,0.0
2.5990564838127446e-05,-0.0002499955494519459,0.0,0.0
4.461992319626307e-06,-0.00027226291294728163,0.0,0.0
1.5929147274992426e-05,0.0003071730118766047,0.0,0.0
9.855420767528196e-06,0.00035689834948246225,0.0,1.0
1.9530276442613386e-05,-0.0001598681366191075,0.0,1.0
1.5250120800590081e-05,5.0589379720759745e-05,0.0,1.0
1.709964141298456e-05,0.00019718280308232147,0.0,1.0
1.3776989394979719e-05,-0.0005191081101701384,0.0,1.0
1.771763179980164e-05,0.0003111982146944408,0.0,1.0
1.3706416418707866e-05,-0.00012688639658197867,0.0,1.0
1.1042445512575233e-05,-7.088387884336579e-05,0.0,1.0
1.7898832684825104e-05,-0.00021484702830548488,0.0,1.0
1.5248849215431672e-05,0.0005769932097352565,0.0,1.0
1.4720505582258965e-05,-2.7324457668927897e-05,0.0,1.0
1.7322804608224876e-05,-9.688970270339105e-05,0.0,1.0
1.4346023753210383e-05,-6.826568500292405e-05,0.0,0.0
1.5481549299356607e-05,0.0006332761120012198,0.0,0.0
1.521642379390113e-05,-0.0007866000356043809,0.0,0.0
1.55419495943641e-05,0.0004036869611657903,0.0,0.0
1.428371608046588e-05,-0.0005964173088171719,0.0,0.0
1.6046768902113053e-05,0.0005804341191729608,0.0,0.0
1.6200630706237258e-05,-0.0002981231403067041,0.0,0.0
1.4851478853538411e-05,0.00021250031789628906,0.0,0.0
1.698647033391798e-05,-0.00010535845985605572,0.0,0.0
1.6346227206835783e-05,0.00023073866381831246,0.0,0.0
1.6002899214159785e-05,0.0003559669133541884,0.0,0.0
1.7412451361867426e-05,-0.0004678333460491854,0.0,0.0
1.3570356806795285e-05,-2.245110755067201e-05,0.0,0.0
1.6400905368632145e-05,1.9051524630603088e-05,0.0,0.0
1.7984028890413986e-05,0.0003262461534548971,0.0,0.0
1.4731949848680837e-05,-0.00016123699804175732,0.0,0.0
1.4967193102921856e-05,-0.0003387369344625004,0.0,0.0
1.4223951578037093e-05,0.0004380203962259362,0.0,0.0
1.8539075811906835e-05,-0.0001607652399481176,0.0,0.0
1.4635309376669014e-05,-0.0003066700999465941,0.0,0.0
1.4284987665623736e-05,0.0006734969863431743,0.0,1.0
1.4019862160168088e-05,-9.166539508150902e-05,0.0,1.0
1.4896620126649874e-05,-0.00011344637725388537,0.0,1.0
1.5684367132066404e-05,-0.0002714351110093827,0.0,1.0
1.6684468858879443e-05,0.00019070153353170006,0.0,1.0
1.3784618905927945e-05,8.007362478065126e-05,0.0,1.0
1.354746827395006e-05,0.0001540404618397293,0.0,1.0
1.5767655959919473e-05,-7.107461661707304e-05,0.0,1.0
1.2314666463212555e-05,-0.0003193204648915326,0.0,1.0
1.511151801836089e-05,0.00043385659062587355,0.0,1.0
1.3567177843899859e-05,-0.0001273753210752517,0.0,1.0
1.3248645761806388e-05,-7.993184303552723e-05,0.0,0.0
1.4432491543958257e-05,5.7734416723886335e-05,0.0,0.0
1.5859845883878867e-05,0.00021718483761857518,0.0,0.0
1.7420716665401747e-06,4.961280231937182e-05,0.0,0.0
2.5993108008443433e-05,-0.000360979502047251,0.0,0.0
1.3186973881640291e-05,0.0003176597746751074,0.0,0.0
3.951323720149613e-05,-2.8116019429821884e-05,0.0,0.0
-8.486559344879956e-06,4.7318862694235706e-05,0.0,0.0
1.630299331146132e-05,-0.0001270675974670021,0.0,0.0
1.4250019073777006e-05,-0.00013434424353398868,0.0,0.0
1.5568652882683057e-05,-3.1577274230053975e-05,0.0,0.0
1.5080999974567495e-05,-8.75530886803489e-05,0.0,0.0
1.5090536863253614e-05,0.0005450904097047375,0.0,0.0
1.3757279825029539e-05,-0.00010578571246916418,0.0,0.0
1.4848935683221681e-05,-0.00016438480710053268,0.0,0.0
1.907250578571223e-05,0.0003996738384069593,0.0,0.0
1.66431423412426e-05,-9.681022863100797e-05,0.0,0.0
1.716004170799285e-05,7.83550774395279e-06,0.0,0.0
1.4819689224587215e-05,-9.944876783398251e-05,0.0,0.0
1.7016352585132234e-05,7.222794435543536e-05,0.0,0.0
1.5102616922254774e-05,-0.00023142277663334857,0.0,0.0
1.5293990488542643e-05,9.739833676661619e-05,0.0,0.0
1.6405355916684823e-05,0.0003372771547010475,0.0,0.0
1.641234963505506e-05,-0.0004159959054957907,0.0,0.0
1.6854861270059023e-05,0.00023882213066809022,0.0,0.0
1.3487703771521806e-05,-5.832506802980599e-05,0.0,0.0
1.4643574680196088e-05,0.0006683896645558354,0.0,0.0
1.539762467892486e-05,-0.00039648025228249513,0.0,0.0
1.5814704610767436e-05,2.3762747641209525e-05,0.0,0.0
1.4532946771444945e-05,-0.00025257623153022545,0.0,0.0
1.4772640573739225e-05,0.0004720442003000929,0.0,0.0
1.536583504997262e-05,-0.0004273689631494601,0.0,0.0
1.5032043945982642e-05,-0.0002978287683426146,0.0,1.0
1.8149970753541024e-05,9.012486966252345e-05,0.0,1.0
8.738333206174342e-06,0.00026890211337453,0.0,1.0
1.434093741257821e-05,0.00023756771190966503,0.0,1.0
1.36377508201721e-05,-0.0002587987335011808,0.0,1.0
1.4238574807354719e-05,-1.4292617176580944e-06,0.0,1.0
1.4489077083491462e-05,0.00038867526258233673,0.0,1.0
1.388380254825649e-05,-0.00012126980493883623,0.0,1.0
1.484639251290697e-05,-0.00025649907174283393,0.0,1.0
1.5083543144884198e-05,-2.6324355942116443e-05,0.0,1.0
1.4751023626051527e-05,0.0005005207141222237,0.0,0.0
1.5326415910073585e-05,0.00011399760941990278,0.0,0.0
1.3629485516644869e-05,-0.0004480404872714315,0.0,0.0
1.689618778769526e-05,-0.00042271051092291365,0.0,0.0
1.2598865746039333e-05,0.000533155947203786,0.0,0.0
1.6660944533455454e-05,1.9966430151826734e-05,0.0,0.0
2.063019760433225e-05,0.0002062002492306921,0.0,0.0
9.638615498079682e-06,-0.00017317718267592327,0.0,0.0
1.5688181887540815e-05,-0.00013226965234861712,0.0,0.0
1.4056102337172906e-05,0.00011943617914091796,0.0,0.0
1.6336690318150174e-05,-0.00015515055568271268,0.0,0.0
1.149322245110715e-05,8.923348846671658e-06,0.0,0.0
2.4229419394217388e-05,0.00024527161058976194,0.0,0.0
1.0879046819765364e-05,0.00019498995447725156,0.0,0.0
1.6812263167263905e-05,-0.00031922128124920607,0.0,0.0
2.110513466086856e-05,6.44661885506462e-05,0.0,0.0
1.2723481091529493e-05,0.00037234938073802716,0.0,0.0
1.503967345693095e-05,-3.811195035731508e-05,0.0,0.0
1.540461839729359e-05,-0.0005090880191246386,0.0,0.0
2.068869052160462e-05,-0.0001232642862592538,0.0,0.0
1.1085043615371014e-05,0.0006375588108135594,0.0,0.0
1.7154955367360975e-05,-0.00014308384832532235,0.0,0.0
1.0791943236439063e-05,-0.0002601485211464626,0.0,0.0
2.0311665522240097e-05,0.00036554385697209926,0.0,0.0
1.4957656214236264e-05,-0.00022437755906513094,0.0,0.0
1.5594084585844165e-05,0.00021176724905266824,0.0,0.0
1.7296101319905806e-05,-2.040004069072615e-05,0.0,0.0
1.2594415197985297e-05,0.00012516467027796606,0.0,0.0
1.2685969329365804e-05,5.153734645609339e-06,0.0,0.0
1.5708527250069562e-05,0.00013155565728236829,0.0,0.0
1.6044861524375898e-05,-1.4197248289716952e-06,0.0,0.0
5.046285699753447e-06,-0.00040706365555300857,0.0,0.0
2.1413494061697417e-05,0.0004927398845400683,0.0,0.0
1.3628213931486587e-05,0.00029064876274763855,0.0,0.0
1.637928842094605e-05,-0.0004092755779354555,0.0,0.0
1.2244729279519433e-05,-0.00016590880191246114,0.0,0.0
1.449543500928258e-05,0.00011720391139594611,0.0,0.0
9.062587421479332e-06,-0.00024216067750057094,0.0,0.0
1.947496248823815e-05,0.0004024764120953173,0.0,0.0
1.3851377126726208e-05,-0.00017363622491798163,0.0,0.0
1.5868111187405777e-05,0.00027103201851427745,0.0,0.0
1.1908395005213341e-05,-0.00022796025024795949,0.0,0.0
1.7252231631952886e-05,0.00019310037893237523,0.0,0.0
1.5138221306680168e-05,-0.00023338801149512978,0.0,0.0
1.6165662114391592e-05,-0.00036053381144935266,0.0,0.0
1.978459347422454e-05,0.0006914396887159525,0.0,0.0
1.1348897535667389e-05,-0.00012044899671930932,0.0,0.0
1.4056102337172969e-05,-0.0003164339665827394,0.0,0.0
1.5614429948373626e-05,8.437539737036111e-05,0.0,0.0
1.490870018565154e-05,0.00011595712214846874,0.0,0.0
1.7372396429388386e-05,-0.00018285585310648197,0.0,0.0
1.5758119071233898e-05,0.0006673329772894873,0.0,0.0
1.601942982121451e-05,-0.0003912413214312952,0.0,0.0
1.7339335215279235e-05,0.00019358612446275546,0.0,0.0
1.5145215025050347e-05,-0.0002743959970499206,0.0,0.0
1.599908445868557e-05,0.00010618562600137506,0.0,0.0
1.7408636606393536e-05,0.0001350499732967104,0.0,0.0
1.5103888507413363e-05,0.00015707827878233156,0.0,0.0
1.6074743775590378e-05,-8.942613361816388e-05,0.0,1.0
1.5562930749472033e-05,-0.0006465050481930754,0.0,1.0
1.4183260852979045e-05,0.0006888755372447268,0.0,1.0
1.4864830497698548e-05,-7.87257445131083e-05,0.0,1.0
1.65611250985472e-05,2.5692378118561842e-05,0.0,1.0
1.1802853437094324e-05,0.00018468884311182457,0.0,1.0
1.7556140484727735e-05,-0.0001635907021693242,0.0,1.0
1.5221510134533737e-05,-1.9941634241242527e-05,0.0,1.0
1.5387451997660658e-05,-3.522926680398996e-06,0.0,1.0
1.5339131761653268e-05,-0.0003277726914371438,0.0,1.0
1.3642201368224937e-05,0.00032800857048396526,0.0,1.0
9.301645431195258e-06,0.00014030607054754503,0.0,1.0
2.0253172604969845e-05,-5.9396378525469194e-05,0.0,0.0
1.4113323669286087e-05,-0.0003699219246712926,0.0,0.0
1.2390961572696733e-05,-0.00026984435797665514,0.0,0.0
1.6213982350397837e-05,0.0006121156633859766,0.0,0.0
1.3114493527631067e-05,0.00021990030772360873,0.0,0.0
2.4718343887490417e-05,-3.0823224231324324e-05,0.0,0.0
-1.7992929986330535e-07,-0.00016299623610793054,0.0,0.0
1.9446351822181766e-05,0.0003556134126802462,0.0,0.0
1.454884158592061e-05,-0.0001073707433686808,0.0,0.0
1.4290074006256002e-05,0.00022833981841763895,0.0,0.0
1.4962106762289922e-05,-0.0002492268762239009,0.0,0.0
1.5153480328575871e-05,-0.00019794829734747329,0.0,0.0
1.560298568195078e-05,0.0002582163474987907,0.0,0.0
1.466773479819887e-05,-0.0002311048803438359,0.0,0.0
9.494290582639376e-06,0.00020346506955570964,0.0,0.0
1.9729915312427726e-05,0.00012731047023219045,0.0,0.0
1.5320057984282237e-05,-0.0003370336461432814,0.0,0.0
1.7623534498105143e-05,0.00048285521731390404,0.0,0.0
1.327344167238815e-05,-0.0005284135703568062,0.0,0.0
1.5541949594363448e-05,0.000453049261209024,0.0,0.0
1.3744563973449422e-05,-2.149741868212921e-05,0.0,0.0
1.5878283868670363e-05,-0.0003238123394623749,0.0,0.0
1.73984639251288e-05,0.00023456867831438748,0.0,0.0
1.4232852674144078e-05,3.3601637801684804e-05,0.0,0.0
1.4625772487980278e-05,7.866915897357527e-05,0.0,0.0
1.6398997990895e-05,-6.366127514559623e-05,0.0,0.0
1.6009257139950387e-05,-0.0002608784110271863,0.0,0.0
1.5711706212965063e-05,0.00010859146512041903,0.0,0.0
3.281007604079137e-05,0.0001078323287810581,0.0,0.0
6.510516009254142e-07,0.00020850181836677695,0.0,0.0
1.6704178428829984e-05,-0.0006185111009384273,0.0,0.0
1.4544391037867917e-05,0.00023085564965285652,0.0,0.0
1.9190127412829417e-05,0.0005103265430685883,0.0,0.0
1.2654815492991455e-05,-0.00042863736934462514,0.0,0.0
1.614722412959995e-05,-9.153632918796591e-05,0.0,0.0
1.609572493069795e-05,0.0005035089392436611,0.0,0.0
1.9094122733398667e-05,0.00012964192161949215,0.0,0.0
9.927901121537393e-06,-0.00019281999440502517,0.0,0.0
1.6238778260980288e-05,-1.381322957198339e-05,0.0,0.0
1.4854022023854403e-05,0.00011191602451616203,0.0,0.0
1.6037232013428088e-05,-3.13808143231357e-05,0.0,0.0
1.3669540449123751e-05,-0.00015323046209404613,0.0,0.0
1.4136847994710269e-05,0.0001739394979781795,0.0,0.0
1.4695073879094808e-05,-0.00033980125123979224,0.0,0.0
1.613196510770267e-05,0.00035394254978255807,0.0,0.0
-7.313522036573211e-06,-0.00018472444749624735,0.0,0.0
3.830141654586549e-05,6.057831692991946e-06,0.0,0.0
1.4855293609012551e-05,0.0004726157778286399,0.0,0.0
1.6535057602806832e-05,-0.0003372987716487385,0.0,0.0
3.847371633478073e-05,0.0002856736858167385,0.0,0.0
-1.2048269372599797e-05,-0.00023320299585462875,0.0,0.0
1.9302662699321142e-05,0.0001458056763561425,0.0,0.0
3.880242109814141e-06,-4.569123369191962e-05,0.0,0.0
5.333028152893376e-06,-0.00016896124208438186,0.0,0.0
3.0025940337223602e-05,-1.6234327712927017e-05,0.0,0.0
1.4662012664989684e-05,0.0004440241855497049,0.0,0.0
1.4799979654636193e-05,-0.0002880674448767805,0.0,0.0
1.4210599933876835e-05,-0.00026952201113908446,0.0,0.0
1.644223188626969e-05,0.0003994538541746129,0.0,0.0
1.2555631850664305e-05,0.00022469863431753958,0.0,0.0
1.504857455303619e-05,-0.00010878856081991938,0.0,0.0
1.4545662623026058e-05,-0.00024984868136619133,0.0,0.0
1.5769563337657485e-05,-0.00016222629129472997,0.0,0.0
1.389842577757342e-05,0.0004775285470867973,0.0,0.0
1.628582691182869e-05,-0.00044549095902952565,0.0,0.0
1.3547468273950035e-05,0.000534396378525468,0.0,0.0
1.5476462958724026e-05,-0.0001510751252511365,0.0,0.0
1.4168001831082202e-05,-0.0001623470918847451,0.0,0.0
1.6306172274356682e-05,0.00021710917830167006,0.0,0.0
1.1143536532642003e-05,0.00011645367615269071,0.0,0.0
1.7954782431779985e-05,-0.0003872638030568878,0.0,0.0
1.4598433407085369e-05,0.00037652081584903924,0.0,0.0
1.4080898247755369e-05,4.2411815569289564e-05,0.0,0.0
1.5892907097988645e-05,-0.00036090638590066464,0.0,0.0
1.5130591795732487e-05,0.00027145863533480986,0.0,0.0
1.4515144579232518e-05,-0.00014225986114289855,0.0,0.0
1.3016581470461884e-05,9.582157117062099e-05,0.0,0.0
1.8476132346582966e-05,-0.00017029068436712918,0.0,0.0
1.6560489305968072e-05,0.00029338457821520434,0.0,0.0
1.3062358536151968e-05,-4.183515170011038e-05,0.0,0.0
1.5995269703212077e-05,-9.581584903740922e-05,0.0,0.0
1.539253833829229e-05,8.105783169298741e-05,0.0,0.0
1.5475827166147416e-05,0.0003091318888125945,0.0,0.0
1.43727270415298e-05,-0.0002609057501080841,0.0,0.0
1.606139213143029e-05,0.00027947661554894365,0.0,0.0
1.6627247526767023e-05,0.00023989471274891313,0.0,0.0
1.742643879860678e-05,-0.0005833161669336971,0.0,0.0
1.6087459627171203e-05,0.00019761832099896007,0.0,0.0
1.6744233361307828e-05,0.0002189269092851124,0.0,0.0
1.6763942931259073e-05,-0.0004751424175377013,0.0,0.0
1.5063833574934712e-05,0.0001374246585793857,0.0,0.0
1.5110246433203097e-05,0.00019036774242770833,0.0,1.0
1.5568652882683088e-05,0.0003612745098039232,0.0,1.0
1.5674830243381422e-05,-0.00017173584089926388,0.0,1.0
1.578037181149989e-05,-0.0003977581953663447,0.0,1.0
1.709010452430044e-05,-3.2064927138167295e-05,0.0,1.0
1.3714045929656259e-05,0.00024108618804201298,0.0,1.0
1.0932453396404554e-05,-5.494964522774055e-05,0.0,1.0
1.729546552732572e-05,-0.00010816675567762583,0.0,1.0
1.474657307799891e-05,0.0001797798886091401,0.0,1.0
1.7452506294345835e-05,0.0002623763383433783,0.0,1.0
1.3020396225935357e-05,-0.00032644515653213396,0.0,1.0
1.5384273034764232e-05,-8.117799649042525e-05,0.0,1.0
1.4976729991607432e-05,0.0005167308817171497,0.0,0.0
1.242910912743834e-05,-0.00016698265557844272,0.0,0.0
1.4487169705754817e-05,8.745326924543321e-06,0.0,0.0
1.709836982782749e-05,-1.1635004196064243e-07,0.0,0.0
1.1388952468147093e-05,-0.00016383611810483006,0.0,0.0
1.4225223163195146e-05,0.00031217669947356316,0.0,0.0
3.349164568551198e-05,-0.00020169820197858524,0.0,0.0
-6.059103278146275e-06,-0.00011285509015538651,0.0,0.0
1.5372192975763293e-05,0.0004812301314819054,0.0,0.0
1.5210701660689945e-05,-0.00041866496274255204,0.0,0.0
1.4689987538465713e-05,-8.633491009892976e-05,0.0,0.0
1.4707789730678584e-05,0.0003741696548917872,0.0,0.0
1.5377915108974514e-05,1.5676737621116266e-05,0.0,0.0
1.4953205666182927e-05,9.362109305460351e-05,0.0,0.0
1.5731415782915935e-05,-0.00036090638590066286,0.0,1.0
1.5565473919788278e-05,0.00031056115053024766,0.0,1.0
1.5832506802979717e-05,2.4674474199535292e-05,0.0,1.0
1.5332773835863266e-05,6.772144655527751e-05,0.0,1.0
1.5143943439891889e-05,-0.0006387102311741816,0.0,1.0
1.6700999465933955e-05,0.0007467027796851544,0.0,1.0
8.156582996363941e-06,-0.00022878360163780076,0.0,1.0
